No,Title,VideoUrl,TimeStamp,Sentence,RowNumber,IsUsefulSentence,Key steps,Verb,Object(directly related with Verb),Location,Time,Temperature,Other important phrase(like with,Video Pred,Clip IDs
10175,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,02:01.1,now add your spices and give it a good stir.,25,1,stir the mixture,stir,mixture,,,,,put bowl,6uB1pcyBCBw_0025
10176,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,02:04.4,"and you want to cook this at a very low kind of simmer for about you know, about medium heat for about a half hour so it.",26,1,cook the mixture,cook,mixture,,,,,"put bowl, take bowl, take bowl","6uB1pcyBCBw_0025, 6uB1pcyBCBw_0026, 6uB1pcyBCBw_0027"
10177,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,02:13.0,"everything starts to get softer sample, green bean, and then you want to add your spinach.",27,1,add spinach,add,spinach,,,,,"take bowl, take lettuce","6uB1pcyBCBw_0027, 6uB1pcyBCBw_0028"
10178,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,02:17.7,"you can use anywhere to three to four cups of spinach, it totally just depends on how much your family likes it.",28,0,,,,,,,,"take lettuce, take lettuce","6uB1pcyBCBw_0028, 6uB1pcyBCBw_0029"
10179,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,02:23.7,we personally love spinach.,29,0,,,,,,,,"take lettuce, put lettuce","6uB1pcyBCBw_0029, 6uB1pcyBCBw_0030"
10180,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,02:25.2,"so , we added, you know, closer to four cups.",30,0,,,,,,,,put lettuce,6uB1pcyBCBw_0030
10181,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,02:28.8,"so as soon as you get all of your spinach kind of wilted down that you have space of your pot again you 're going to want to add your pasta this is the one that we 're using shells would be ideal trader joes, did n't happen to have them?",31,1,add pasta,add,pasta,,,,,"put lettuce, take bowl, take lid, take bowl","6uB1pcyBCBw_0030, 6uB1pcyBCBw_0031, 6uB1pcyBCBw_0032, 6uB1pcyBCBw_0033"
10182,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,02:41.4,"so this is what we 're using, we 're using about three quarters of a cup.",32,0,,,,,,,,"take bowl, take bowl","6uB1pcyBCBw_0033, 6uB1pcyBCBw_0034"
10183,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,02:45.9,"so i want to get those all mixed in really well, and then just let him cook this can take anywhere from ten to twenty minutes, depending on your pasta, just and how done you want your pasta.",33,0,,,,,,,,"take bowl, put bowl, put lettuce","6uB1pcyBCBw_0034, 6uB1pcyBCBw_0035, 6uB1pcyBCBw_0036"
10184,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,02:56.9,so it 's just kind of up to you and then we like it to be a little bit hardier super less little less brophy.,34,0,,,,,,,,"put lettuce, take bowl","6uB1pcyBCBw_0036, 6uB1pcyBCBw_0037"
10185,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,03:04.5,"so this is the way we like ours, you could add more broth.",35,0,,,,,,,,"take bowl, put tap","6uB1pcyBCBw_0037, 6uB1pcyBCBw_0038"
10186,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,03:06.8,"if you want it, and that 's it.",36,0,,,,,,,,put tap,6uB1pcyBCBw_0038
10187,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,03:08.5,"that is, the finished product, that is, are my homemade minestrone recipe, we add parmesan, or this, this is the one we used today it was a viejo or meant regular.",37,1,add parmesan,add,parmesan,,,,,"put tap, take cheese, look food, put water","6uB1pcyBCBw_0038, 6uB1pcyBCBw_0039, 6uB1pcyBCBw_0040, 6uB1pcyBCBw_0041"
10188,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,03:20.6,make sure anyways.,38,0,,,,,,,,put water,6uB1pcyBCBw_0041
10189,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,03:21.8,it 's even better the next day.,39,0,,,,,,,,put water,6uB1pcyBCBw_0041
10190,minestrone,https://www.youtube.com/watch?v=6uB1pcyBCBw,03:23.2,and it 's it makes for a great freezer meal.,40,0,,,,,,,,"put water, take onion","6uB1pcyBCBw_0041, 6uB1pcyBCBw_0042"
10191,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,00:04.6,"hey guys, this was a requested video by subscriber.",0,0,,,,,,,,"take grape, mix coffee","noS_n5k3oxM_0001, noS_n5k3oxM_0002"
10192,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,00:07.9,i 'm going to show you guys how to make korean style spicy pork AKA.,1,0,,,,,,,,"mix coffee, mix coffee","noS_n5k3oxM_0002, noS_n5k3oxM_0003"
10193,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,00:12.0,"teeboy , typically, we just stir fry it with spice, but i like to boil it first to join the fat out.",2,0,,,,,,,,"mix coffee, pour coffee, pour water","noS_n5k3oxM_0003, noS_n5k3oxM_0004, noS_n5k3oxM_0005"
10194,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,00:20.9,so it 's a little bit healthier.,3,0,,,,,,,,pour water,noS_n5k3oxM_0005
10195,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,00:22.6,"alright , let 's get started.",4,0,,,,,,,,"pour water, take meat","noS_n5k3oxM_0005, noS_n5k3oxM_0006"
10196,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,00:25.2,"OK , so i have my port hearon.",5,0,,,,,,,,take meat,noS_n5k3oxM_0006
10197,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,00:27.1,"i slice it in the middle, so it 's smaller pieces typically.",6,0,,,,,,,,"take meat, take bacon","noS_n5k3oxM_0006, noS_n5k3oxM_0007"
10198,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,00:30.7,i do n't like port.,7,0,,,,,,,,take bacon,noS_n5k3oxM_0007
10199,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,00:31.5,i use chick in so.,8,0,,,,,,,,take bacon,noS_n5k3oxM_0007
10200,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,00:32.4,"if you want you guys can use okie, dokie so we have our green onions an regular onion, i will list the specific measurements down below.",9,0,,,,,,,,"take bacon, put fish, put plate","noS_n5k3oxM_0007, noS_n5k3oxM_0008, noS_n5k3oxM_0009"
10201,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,00:41.6,so make sure you guys check that out.,10,0,,,,,,,,"put plate, put board:chopping, put bowl, put cup, put cupboard","noS_n5k3oxM_0009, noS_n5k3oxM_0010, noS_n5k3oxM_0011, noS_n5k3oxM_0012, noS_n5k3oxM_0013"
10202,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,01:00.1,i have hot chili paste low sodium soy sauce.,11,0,,,,,,,,"put cupboard, take plate","noS_n5k3oxM_0013, noS_n5k3oxM_0014"
10203,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,01:06.5,we have sucky.,12,0,,,,,,,,take plate,noS_n5k3oxM_0014
10204,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,01:07.5,this actually eliminates the smell of pork when you cook it.,13,0,,,,,,,,"take plate, take pan","noS_n5k3oxM_0014, noS_n5k3oxM_0015"
10205,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,01:12.3,"we have pureed garlic, and then we have hot chili flakes here.",14,0,,,,,,,,"take pan, put tomato, check carrot","noS_n5k3oxM_0015, noS_n5k3oxM_0016, noS_n5k3oxM_0017"
10206,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,01:20.6,and then you 're going to need a large bowl to mix everything up later on.,15,0,,,,,,,,"check carrot, take pepper","noS_n5k3oxM_0017, noS_n5k3oxM_0018"
10207,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,01:25.8,"then i have my lettuce, which i love to eat my pork.",16,0,,,,,,,,"take pepper, take water","noS_n5k3oxM_0018, noS_n5k3oxM_0019"
10208,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,01:31.2,"also , my tofu, which one are boiled so i forgot to mention this earlier, but we do need another large bowl to make our hot chili paste.",17,0,,,,,,,,"take water, dry plate, wash board:chopping","noS_n5k3oxM_0019, noS_n5k3oxM_0020, noS_n5k3oxM_0021"
10209,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,01:43.0,"here i am adding ten tablespoons of hot pepper flakes if you guys are sensitive to spice, i would probably use six, or seven, or maybe even five.",18,0,,,,,,,,"wash board:chopping, wash tomato, put board:chopping, put tomato","noS_n5k3oxM_0021, noS_n5k3oxM_0022, noS_n5k3oxM_0023, noS_n5k3oxM_0024"
10210,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,01:55.6,but it all varies on the brand that you purchased the brand.,19,0,,,,,,,,"put tomato, put board:chopping","noS_n5k3oxM_0024, noS_n5k3oxM_0025"
10211,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,02:01.5,"i purchase for this one was extremely hot, and i did n't know about it until after.",20,0,,,,,,,,"put board:chopping, put board:chopping, put board:chopping","noS_n5k3oxM_0025, noS_n5k3oxM_0026, noS_n5k3oxM_0027"
10212,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,02:10.4,"but even when i was cooking, the port when i was talking it i knew right away that it was going to be super duper spicy.",21,0,,,,,,,,"put board:chopping, put board:chopping, sweep board:chopping, put tomato, put cupboard","noS_n5k3oxM_0027, noS_n5k3oxM_0028, noS_n5k3oxM_0029, noS_n5k3oxM_0030, noS_n5k3oxM_0031"
10213,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,02:31.8,"OK , so now we 're going to add one tablespoon of hot chili paste to our hot pepper.",22,1,add chilli paste,add,chilli paste,,,,,"put cupboard, close carrot","noS_n5k3oxM_0031, noS_n5k3oxM_0032"
10214,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,02:38.6,"flakes now, we have to add five tablespoons of low sodium soy sauce to our bowl.",23,1,add low sodium soy sauce,add,low sodium soy sauce,,,,,"close carrot, take tomato, pour tomato, pour tomato, pour tomato, pour pan, wash top","noS_n5k3oxM_0032, noS_n5k3oxM_0033, noS_n5k3oxM_0034, noS_n5k3oxM_0035, noS_n5k3oxM_0036, noS_n5k3oxM_0037, noS_n5k3oxM_0038"
10215,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,03:08.9,you guys can use regular soy sauce if you want.,24,0,,,,,,,,"wash top, wash plate","noS_n5k3oxM_0038, noS_n5k3oxM_0039"
10216,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,03:11.5,"if you guys do n't have low sodium, but i prefer low sodium.",25,0,,,,,,,,"wash plate, wash carrot, wash rice, pour corn","noS_n5k3oxM_0039, noS_n5k3oxM_0040, noS_n5k3oxM_0041, noS_n5k3oxM_0042"
10217,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,03:26.9,"so now just going to mix everything up together, so it 's all blended an evenly distributed.",26,1,blend mixture,blend,mixture,,,,,"pour corn, put corn, empty corn, empty grape, take tap","noS_n5k3oxM_0042, noS_n5k3oxM_0043, noS_n5k3oxM_0044, noS_n5k3oxM_0045, noS_n5k3oxM_0046"
10218,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,03:45.9,all right now it 's time for the good part we 're going to be adding two tablespoons of.,27,0,,,,,,,,"take tap, cut grape","noS_n5k3oxM_0046, noS_n5k3oxM_0047"
10219,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,03:51.9,"saki , to our mixture, OK, so now that our water is boiling.",28,1,add saki,add,saki,,,,,"cut grape, cut tap, empty grape, take grape, take bowl","noS_n5k3oxM_0047, noS_n5k3oxM_0048, noS_n5k3oxM_0049, noS_n5k3oxM_0050, noS_n5k3oxM_0051"
10220,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,04:14.3,let 's just add in the.,29,0,,,,,,,,"take bowl, put bowl","noS_n5k3oxM_0051, noS_n5k3oxM_0052"
10221,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,04:16.2,"poor , you drain out the fat, if you guys want to come.",30,0,,,,,,,,"take grape, put bowl","noS_n5k3oxM_0001, noS_n5k3oxM_0052"
10222,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,0:04:22,"you can repeat this step two take out the extra, extra fat.",31,0,,,,,,,,"take grape, mix coffee, mix coffee, pour coffee, pour water, take meat, take bacon, put fish, put plate, put board:chopping, put bowl, put cup, put cupboard, take plate, take pan, put tomato, check carrot, take pepper, take water, dry plate, wash board:chopping, wash tomato, put board:chopping, put tomato, put board:chopping, put board:chopping, put board:chopping, put board:chopping, sweep board:chopping, put tomato, put cupboard, close carrot, take tomato, pour tomato, pour tomato, pour tomato, pour pan, wash top, wash plate, wash carrot, wash rice, pour corn, put corn, empty corn, empty grape, take tap, cut grape, cut tap, empty grape, take grape, take bowl, put bowl, put plate, put pan","noS_n5k3oxM_0001, noS_n5k3oxM_0002, noS_n5k3oxM_0003, noS_n5k3oxM_0004, noS_n5k3oxM_0005, noS_n5k3oxM_0006, noS_n5k3oxM_0007, noS_n5k3oxM_0008, noS_n5k3oxM_0009, noS_n5k3oxM_0010, noS_n5k3oxM_0011, noS_n5k3oxM_0012, noS_n5k3oxM_0013, noS_n5k3oxM_0014, noS_n5k3oxM_0015, noS_n5k3oxM_0016, noS_n5k3oxM_0017, noS_n5k3oxM_0018, noS_n5k3oxM_0019, noS_n5k3oxM_0020, noS_n5k3oxM_0021, noS_n5k3oxM_0022, noS_n5k3oxM_0023, noS_n5k3oxM_0024, noS_n5k3oxM_0025, noS_n5k3oxM_0026, noS_n5k3oxM_0027, noS_n5k3oxM_0028, noS_n5k3oxM_0029, noS_n5k3oxM_0030, noS_n5k3oxM_0031, noS_n5k3oxM_0032, noS_n5k3oxM_0033, noS_n5k3oxM_0034, noS_n5k3oxM_0035, noS_n5k3oxM_0036, noS_n5k3oxM_0037, noS_n5k3oxM_0038, noS_n5k3oxM_0039, noS_n5k3oxM_0040, noS_n5k3oxM_0041, noS_n5k3oxM_0042, noS_n5k3oxM_0043, noS_n5k3oxM_0044, noS_n5k3oxM_0045, noS_n5k3oxM_0046, noS_n5k3oxM_0047, noS_n5k3oxM_0048, noS_n5k3oxM_0049, noS_n5k3oxM_0050, noS_n5k3oxM_0051, noS_n5k3oxM_0052, noS_n5k3oxM_0053, noS_n5k3oxM_0054"
10223,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,04:27.3,but i will do it once only for five minutes 'cause we 're gonna be.,32,0,,,,,,,,"put pan, check pan","noS_n5k3oxM_0054, noS_n5k3oxM_0055"
10224,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,04:31.9,"sauteing it later on, anyway, alright.",33,0,,,,,,,,"check pan, put bowl","noS_n5k3oxM_0055, noS_n5k3oxM_0056"
10225,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,04:37.6,"so , after five minutes we 're going to drain the greasy, greasy nasty water.",34,1,drain the mixture,drain,mixture,,,,,"put bowl, check tissue","noS_n5k3oxM_0056, noS_n5k3oxM_0057"
10226,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,04:41.7,and we 're going to rinse the porch with cold water and put it to the cipher of it.,35,1,rinse the porch,rinse,porch,,,,,"check tissue, put lid","noS_n5k3oxM_0057, noS_n5k3oxM_0058"
10227,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,04:47.5,"alright next step we 're going to boil our tofu for five minutes, while our tofu is boiling.",36,1,boil todu,boil,tofu,,five minutes,,,"put lid, put water, dry hand, dry hand","noS_n5k3oxM_0058, noS_n5k3oxM_0059, noS_n5k3oxM_0060, noS_n5k3oxM_0061"
10228,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,05:00.5,we 're going to add.,37,0,,,,,,,,dry hand,noS_n5k3oxM_0061
10229,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,05:01.2,are pork to a large.,38,1,add pork,add,pork,,,,,dry hand,noS_n5k3oxM_0061
10230,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,05:02.6,"bowl , and add three tablespoons of the chili paste that we made earlier now.",39,1,add chilli paste,add,chilli paste,,,,,"dry hand, dry hand, take glass, take coffee, take coffee, look grape, look grape","noS_n5k3oxM_0061, noS_n5k3oxM_0062, noS_n5k3oxM_0063, noS_n5k3oxM_0064, noS_n5k3oxM_0065, noS_n5k3oxM_0066, noS_n5k3oxM_0067"
10231,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,05:33.7,we 're going to need half a tablespoon of sesame E oil.,40,1,add sesame oil,add,sesame oil,,,,,"look grape, look grape, look glass, take grape, check pizza, check pizza, check pizza, put pizza","noS_n5k3oxM_0067, noS_n5k3oxM_0068, noS_n5k3oxM_0069, noS_n5k3oxM_0070, noS_n5k3oxM_0071, noS_n5k3oxM_0072, noS_n5k3oxM_0073, noS_n5k3oxM_0074"
10232,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,06:09.0,now we 're going to add one tablespoon of garlic.,41,1,add garlic,add,garlic,,,,,"put pizza, check carrot, check carrot, check carrot","noS_n5k3oxM_0074, noS_n5k3oxM_0075, noS_n5k3oxM_0076, noS_n5k3oxM_0077"
10233,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,06:20.6,now we 're going to need a half a tablespoon of ginger and what i need four tablespoons of brown sugar.,42,1,"add Ginger,brown sugar",add,"ginger, brown sugar",,,,,"check carrot, put carrot, take carrot, take water, check carrot, put tortilla","noS_n5k3oxM_0077, noS_n5k3oxM_0078, noS_n5k3oxM_0079, noS_n5k3oxM_0080, noS_n5k3oxM_0081, noS_n5k3oxM_0082"
10234,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,06:45.6,now i 'm adding one whole onion and just mixing everything up.,43,1,add onion,add,onion,,,,,"put tortilla, put cheese","noS_n5k3oxM_0082, noS_n5k3oxM_0083"
10235,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,06:54.1,there 's not really a specific measurement to the black pepper is just up to you.,44,1,add black pepper,add,black pepper,,,,,"put cheese, put pizza","noS_n5k3oxM_0083, noS_n5k3oxM_0084"
10236,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,06:58.8,guys your preference.,45,0,,,,,,,,"put pizza, check carrot","noS_n5k3oxM_0084, noS_n5k3oxM_0085"
10237,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,07:00.8,so i 'm going to add one teaspoon of bamboo salt las.,46,1,add bamboo salt,add,bamboo salt,,,,,"check carrot, check pasta, put salad","noS_n5k3oxM_0085, noS_n5k3oxM_0086, noS_n5k3oxM_0087"
10238,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,07:10.5,finales the green.,47,0,,,,,,,,put salad,noS_n5k3oxM_0087
10239,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,07:11.8,"onions , i have just three stocks of green onions, but it 's up to you.",48,0,,,,,,,,"put salad, mix oven","noS_n5k3oxM_0087, noS_n5k3oxM_0088"
10240,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,07:19.3,"guys after we will there, so we 're going to slice them up into little bite size.",49,1,slice onions,slice ,onions,,,,,"mix oven, put oven, put oven, put food, put food","noS_n5k3oxM_0088, noS_n5k3oxM_0089, noS_n5k3oxM_0090, noS_n5k3oxM_0091, noS_n5k3oxM_0092"
10241,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,07:35.9,"pieces , like so OK so we 're almost done i 'm just placing the tofu or on the plate, you guys do n't have to do this.",50,1,Put tofu on plate,put ,tofu,plate,,,,"put food, mix basil","noS_n5k3oxM_0092, noS_n5k3oxM_0093"
10242,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,07:43.1,i just do it because i think it 's pretty.,51,0,,,,,,,,"mix basil, empty glass","noS_n5k3oxM_0093, noS_n5k3oxM_0094"
10243,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,07:46.5,and then i 'm just going to finish off by topping up some green onions and sprinkling someone tough now it 's time to be.,52,0,,,,,,,,"empty glass, empty coffee, pour coffee, put salad","noS_n5k3oxM_0094, noS_n5k3oxM_0095, noS_n5k3oxM_0096, noS_n5k3oxM_0097"
10244,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,08:01.8,"bauer , this thing, OK, so now i 'm going to use my lettuce and place my work in there and eat it.",53,1,add lettuce,add,lettuce,,,,,"put salad, remove salad","noS_n5k3oxM_0097, noS_n5k3oxM_0098"
10245,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,08:09.0,"like so a lot of koreans use lettuce, and they also eat rice, but i 'm cutting out the rice for tonight.",54,0,,,,,,,,"remove salad, put lettuce, put glass","noS_n5k3oxM_0098, noS_n5k3oxM_0099, noS_n5k3oxM_0100"
10246,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,08:15.2,i 'm just going to eat it with my lettuce.,55,0,,,,,,,,put glass,noS_n5k3oxM_0100
10247,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,08:17.1,and my tofu so what you do with the tofu is you just cut it in half into little bite size.,56,0,,,,,,,,"put glass, pour glass","noS_n5k3oxM_0100, noS_n5k3oxM_0101"
10248,bulgogi,https://www.youtube.com/watch?v=noS_n5k3oxM,08:22.5,"pieces , and then place a piece of meat on top and eat it.",57,0,,,,,,,,"pour glass, put glass","noS_n5k3oxM_0101, noS_n5k3oxM_0102"
